tax_id,species_name
8502, Crocodylus porosus
8520, Sceloporus undulatus
8524, Zootoca vivipara
8663, Notechis scutatus
8673, Pseudonaja textilis
8790, Dromaius novaehollandiae
8795, Rhea pennata
8801, Struthio camelus
8839, Anas platyrhynchos
8845, Anser cygnoides
8868, Cygnus atratus
8869, Cygnus olor
8884, Oxyura jamaicensis
8895, Apus apus
8897, Chaetura pelagica
8932, Columba livia
8954, Falco peregrinus
8957, Astur gentilis
8969, Haliaeetus albicilla
8996, Numida meleagris
9002, Centrocercus urophasianus
9017, Cyrtonyx montezumae
9031, Gallus gallus
9054, Phasianus colchicus
9103, Meleagris gallopavo
9117, Grus americana
9135, Serinus canaria
9157, Parus major
9160, Passer montanus
9172, Sturnus vulgaris
9191, Agelaius tricolor
9209, Phalacrocorax carbo
9233, Aptenodytes forsteri
9238, Pygoscelis adeliae
9244, Calypte anna
9258, Ornithorhynchus anatinus
9261, Tachyglossus aculeatus
9301, Sminthopsis crassicaudata
9305, Sarcophilus harrisii
9315, Notamacropus eugenii
9337, Trichosurus vulpecula
9361, Dasypus novemcinctus
9365, Erinaceus europaeus
9371, Echinops telfairi
9402, Pteropus alecto
9407, Rousettus aegyptiacus
9417, Artibeus jamaicensis
9423, Phyllostomus hastatus
9430, Desmodus rotundus
9447, Lemur catta
9470, Nycticebus coucang
9483, Callithrix jacchus
9515, Sapajus apella
9531, Cercocebus atys
9541, Macaca fascicularis
9544, Macaca mulatta
9545, Macaca nemestrina
9555, Papio anubis
9565, Theropithecus gelada
9568, Mandrillus leucophaeus
9590, Symphalangus syndactylus
9595, Gorilla gorilla gorilla
9597, Pan paniscus
9598, Pan troglodytes
9600, Pongo pygmaeus
9601, Pongo abelii
9606, Homo sapiens
9615, Canis lupus familiaris
9627, Vulpes vulpes
9643, Ursus americanus
9644, Ursus arctos
9646, Ailuropoda melanoleuca
9657, Lutra lutra
9662, Meles meles
9666, Mustela lutreola
9669, Mustela putorius furo
9685, Felis catus
9689, Panthera leo
9690, Panthera onca
9691, Panthera pardus
9694, Panthera tigris
9696, Puma concolor
9704, Zalophus californianus
9708, Odobenus rosmarus divergens
9711, Halichoerus grypus
9713, Leptonychotes weddellii
9715, Mirounga leonina
9716, Mirounga angustirostris
9720, Phoca vitulina
9728, Delphinus delphis
9731, Globicephala melas
9733, Orcinus orca
9739, Tursiops truncatus
9742, Phocoena phocoena
9749, Delphinapterus leucas
9755, Physeter macrocephalus
9764, Eschrichtius robustus
9767, Balaenoptera acutorostrata
9771, Balaenoptera musculus
9785, Loxodonta africana
9793, Equus asinus
9796, Equus caballus
9798, Equus przewalskii
9823, Sus scrofa
9837, Camelus bactrianus
9838, Camelus dromedarius
9860, Cervus elaphus
9874, Odocoileus virginianus
9886, Muntiacus reevesi
9906, Bos javanicus
9913, Bos taurus
9915, Bos indicus
9925, Capra hircus
9940, Ovis aries
9974, Manis javanica
9978, Ochotona princeps
9983, Lepus europaeus
9986, Oryctolagus cuniculus
9994, Marmota marmota marmota
9995, Marmota monax
9999, Urocitellus parryii
10020, Dipodomys ordii
10029, Cricetulus griseus
10036, Mesocricetus auratus
10041, Peromyscus leucopus
10047, Meriones unguiculatus
10089, Mus caroli
10090, Mus musculus
10093, Mus pahari
10116, Rattus norvegicus
10117, Rattus rattus
10129, Apodemus sylvaticus
10141, Cavia porcellus
10160, Octodon degus
10181, Heterocephalus glaber
10224, Saccoglossus kowalevskii
10228, Trichoplax adhaerens
12915, Acidianus infernus
12917, Acidovorax facilis
12957, Atta cephalotes
12968, Blastocystis hominis
13013, Clarias gariepinus
13035, Dactylococcopsis salina PCC 8305
13037, Danaus plexippus
13076, Globicatella sanguinis
13085, Heteronotia binoei
13093, Hydractinia symbiolongicarpus
13146, Melopsittacus undulatus
13160, Brevundimonas bullata
13164, Myzus persicae
13191, Pectinophora gossypiella
13243, Rarobacter faecitabidus
13249, Rhodnius prolixus
13276, Suttonella indologenes
13333, Amborella trichopoda
13373, Burkholderia mallei
13397, Carcharodon carcharias
13443, Coffea arabica
13451, Corylus avellana
13489, Dicentrarchus labrax
13502, Brettanomyces nanus
13599, Liolophura japonica
13616, Monodelphis domestica
13632, Lucilia sericata
13656, Rhizorhapis suberifaciens
13676, Scomber japonicus
13677, Scomber scombrus
13686, Solenopsis invicta
13689, Sphingomonas paucimobilis
13690, Sphingobium yanoikuyae
13725, Thiocystis violacea
13735, Pelodiscus sinensis
15368, Brachypodium distachyon
22663, Punica granatum
23211, Pyrus communis
27288, Naumovozyma castellii
27291, Saccharomyces paradoxus
27334, Penicillium expansum
27357, Colletotrichum acutatum
27405, Penaeus japonicus
27406, Cherax quadricarinatus
27455, Musca vetustissima
27457, Bactrocera dorsalis
27606, Eubalaena glacialis
27610, Lagenorhynchus albirostris
27615, Kogia breviceps
27622, Molossus molossus
27675, Choloepus didactylus
27679, Saimiri boliviensis
27687, Erpetoichthys calabaricus
27697, Sardina pilchardus
27706, Micropterus salmoides
27720, Hoplias malabaricus
27771, Limanda limanda
27794, Dermochelys coriacea
27933, Sycon ciliatum
28028, Corynebacterium flavescens
28031, Lysinibacillus fusiformis
28035, Staphylococcus lugdunensis
28037, Streptococcus mitis
28039, Lactobacillus leichmannii
28042, Saccharopolyspora rectivirgula
28044, Streptomyces longisporoflavus
28045, Mycobacterium celatum
28047, Mycolicibacterium confluentis
28052, Lachnospira pectinoschiza
28064, Heliobacterium mobile
28066, Rhodoferax fermentans
28068, Rubrivivax gelatinosus
28077, Nitrospirillum amazonense
28082, Legionella anisa
28083, Legionella birminghamensis
28085, Legionella cincinnatiensis
28087, Legionella sainthelensi
28088, Legionella wadsworthii
28090, Acinetobacter lwoffii
28091, Neisseria weaveri
28092, Robbsia andropogonis
28094, Trinickia caryophylli
28095, Burkholderia gladioli
28101, Phyllobacterium myrsinacearum
28104, Mesorhizobium huakuii
28108, Alteromonas macleodii
28109, Pseudoalteromonas nigrifaciens
28110, Francisella philomiragia
28111, Bacteroides eggerthii
28113, Bacteroides heparinolyticus
28114, Porphyromonas levii
28116, Bacteroides ovatus
28118, Odoribacter splanchnicus
28119, Bacteroides zoogleoformans
28122, Fibrobacter intestinalis
28124, Porphyromonas endodontalis
28129, Prevotella denticola
28130, Prevotella disiens
28133, Prevotella nigrescens
28135, Segatella oris
28137, Prevotella veroralis
28141, Cronobacter sakazakii
28151, Serratia proteamaculans
28152, Yersinia kristensenii
28156, Spirabiliibacterium mucosae
28159, Caviibacterium pharyngocola
28161, Conservatibacter flavescens
28169, Vibrio pelagius
28171, Vibrio aestuarianus
28172, Vibrio metschnikovii
28173, Vibrio nigripulchritudo
28176, Candidatus Photodesmus anomalopis
28181, Magnetovibrio blakemorei
28184, Leptospira weilii
28188, Capnocytophaga canimorsus
28189, Capnocytophaga cynodegmi
28195, Thermonema lapsum
28202, Peredibacter starrii
28210, Chelatococcus asaccharovorans
28212, Sphingomonas adhaesiva
28230, Carnobacterium alterfunditum
28234, Geotoga petraea
28254, Marinomonas communis
28258, Cobetia marina
28264, Arcanobacterium haemolyticum
28320, Mycoplana dimorpha
28377, Anolis carolinensis
28442, Haloarcula vallismortis
28444, Herbidospora cretacea
28445, Mycobacterium intermedium
28447, Clavibacter michiganensis
28448, Komagataeibacter xylinus
28449, Neisseria subflava
28450, Burkholderia pseudomallei
28454, Sphingobacterium multivorum
28526, Solanum pennellii
28532, Tarenaya hassleriana
28549, Priceomyces carsonii
28565, Thermomyces dupontii
28584, Drosophila suzukii
28586, Anastrepha ludens
28588, Zeugodacus cucurbitae
28610, Rhagoletis pomonella
28612, Rhagoletis zephyria
28680, Anas acuta
28737, Elephantulus edwardii
28743, Cyprinodon variegatus
28829, Solea senegalensis
28885, Hydrogenovibrio marinus
28887, Planobispora longispora
28892, Methanofollis liminatans DSM 4140
28893, Streptomyces pilosus
28894, Streptomyces nitrosporeus
28898, Campylobacter helveticus
28907, Caedibacter taeniospiralis
28985, Kluyveromyces lactis
29029, Drosophila eugracilis
29030, Drosophila takahashii
29031, Phlebotomus papatasi
29053, Copidosoma floridanum
29057, Ostrinia nubilalis
29058, Helicoverpa armigera
29064, Panthera uncia
29073, Ursus maritimus
29078, Eptesicus fuscus
29088, Neomonachus schauinslandi
29139, Vombatus ursinus
29144, Chanos chanos
29151, Osmerus eperlanus
29159, Magallana gigas
29282, Haloarcula japonica
29284, Halorubrum trapanicum
29299, Nocardioides plantarum
29304, Streptomyces coerulescens
29306, Streptomyces griseoluteus
29313, Mycobacterium shimoidei
29314, Mycolicibacter hiberniae
29316, Schaalia hyovaginalis
29320, Paenarthrobacter nicotinovorans
29324, Caldicellulosiruptor naganoensis
29332, Domibacillus aminovorans
29341, Clostridium argentinense
29344, Caloramator fervidus
29349, Alkalithermobacter paradoxus
29358, Paraclostridium ghonii
29364, [Clostridium] polysaccharolyticum
29367, Clostridium puniceum
29369, Clostridium sardiniense
29370, Lacrimispora sphenoides
29372, Clostridium thermobutyricum
29374, Filifactor villosus
29375, Lacrimispora xylanolytica
29376, Desulfofundulus thermobenzoicus
29378, Staphylococcus arlettae
29379, Staphylococcus auricularis
29380, Staphylococcus caprae
29382, Staphylococcus cohnii
29384, Staphylococcus kloosii
29389, Streptococcus alactolyticus
29391, Gemella morbillorum
29396, Saccharococcus thermophilus
29401, Pseudonocardia halophobica
29408, Rhodoplanes elegans
29409, Rhodoplanes roseus
29419, Helicobacter canis
29421, Nitrobacter vulgaris
29422, Legionella brunensis
29423, Legionella oakridgensis
29427, Methylorubrum rhodesianum
29428, Methylorubrum rhodinum
29429, Methylorubrum zatmanii
29430, Acinetobacter haemolyticus
29432, Psychrobacter phenylpyruvicus
29433, Moraxella ovis
29438, Pseudomonas savastanoi
29443, Paucimonas lemoignei
29447, Xanthomonas albilineans
29460, Brucella neotomae
29466, Veillonella parvula
29468, Methylocystis echinoides
29471, Pectobacterium atrosepticum
29485, Yersinia rohdei
29486, Yersinia ruckeri
29489, Aeromonas enteropelogenes
29494, Vibrio furnissii
29495, Vibrio navarrensis
29497, Vibrio splendidus
29508, Leptospira meyeri
29519, Borreliella garinii
29520, Borrelia crocidurae
29522, Brachyspira aalborgi
29524, Porphyromonas circumdentaria
29529, Chitinophaga arvensicola
29533, Flavobacterium pectinovorum
29534, Flavobacterium saccharophilum
29536, Flavobacterium succinicans
29539, Thermoleophilum album
29540, Natrialba asiatica DSM 12278
29542, Syntrophotalea acetylenica
29545, Azoarcus indigens
29552, Haploplasma axanthum
29553, Mycoplasmopsis bovirhinis
29554, Metamycoplasma canadense
29556, Mycoplasmopsis gallinacea
29558, Mycoplasmopsis hyopharyngis
29559, Metamycoplasma hyosynoviae
29561, Mycoplasmopsis meleagridis
29563, Halanaerobium salsuginis
29571, Vreelandella subglaciescola
29573, Halomonas halophila
29575, Taylorella equigenitalis
29581, Janthinobacterium lividum
29695, Phragmites australis
29722, Amaranthus tricolor
29729, Gossypium arboreum
29730, Gossypium raimondii
29760, Vitis vinifera
29780, Mangifera indica
29845, Penicillium vulpinum
29922, Mucor mucedo
29960, Penaeus indicus
30019, Drosophila busckii
30023, Drosophila elegans
30025, Drosophila ficusphila
30033, Drosophila kikkawai
30066, Anopheles merus
30069, Anopheles stephensi
30195, Bombus terrestris
30207, Polistes fuscatus
30213, Vespula pensylvanica
30331, Bufo gargarizans
30357, Pyxicephalus adspersus
30410, Lagopus leucura
30419, Opisthocomus hoazin
30427, Haemorhous mexicanus
30455, Fulmarus glacialis
30464, Nothoprocta perdicaria
30522, Bos indicus x Bos taurus
30532, Dama dama
30538, Vicugna pacos
30608, Microcebus murinus
30611, Otolemur garnettii
30640, Sciurus carolinensis
30732, Oryzias melastigma
31033, Takifugu rubripes
31138, Trachemys scripta elegans
31175, Diadema setosum
31199, Argopecten irradians
31220, Littorina saxatilis
31234, Caenorhabditis remanei
31271, Plasmodium chabaudi chabaudi
31910, Halovibrio variabilis
31919, Numenius arquata
31943, Brevibacterium iodinum
31958, Amycolatopsis orientalis
31959, Amycolatopsis lurida
31964, Clavibacter sepedonicus
31965, Clavibacter tessellarius
31967, Phenylobacterium immobile (ATCC 35973)
32002, Achromobacter denitrificans
32016, Nitratidesulfovibrio oxamicus
32024, Campylobacter sputorum subsp. sputorum
32040, Paracidovorax konjaci
32062, Deinococcus radiophilus
32201, Carya illinoinensis
32260, Venturia canescens
32264, Tetranychus urticae
32391, Cotesia glomerata
32473, Xiphophorus couchianus
32507, Neolamprologus brichardi
32536, Acinonyx jubatus
33008, Rhodococcus globerulus
33011, Cutibacterium granulosum
33025, Phascolarctobacterium faecium
33028, Staphylococcus saccharolyticus
33029, Anaerococcus hydrogenalis
33030, Peptoniphilus indolicus
33031, Peptoniphilus lacrimalis
33033, Parvimonas micra
33036, Anaerococcus tetradius
33037, Anaerococcus vaginalis
33039, [Ruminococcus] torques
33043, Coprococcus eutactus
33044, Bartonella doshiae
33046, Bartonella taylorii
33047, Bartonella vinsonii
33050, Sphingopyxis macrogoltabida
33053, Neisseria perflava
33069, Pseudomonas viridiflava
33074, Zymobacter palmae
33203, Purpureocillium lilacinum
33412, Zerene cesonia
33528, Gambusia affinis
33562, Dromiciops gliroides
33595, Phaenicophaeus curvirostris
33616, Gymnogyps californianus
33865, Methanoplanus endosymbiosus
33876, Catenuloplanes japonicus
33879, Agromyces ramosus
33881, Curtobacterium luteum
33883, Microbacterium arborescens
33884, Microbacterium imperiale
33885, Microbacterium lacticum
33887, Rathayibacter rathayi
33888, Rathayibacter tritici
33889, Brevibacterium casei
33895, Mycobacterium interjectum
33897, Streptomyces bluensis
33898, Streptomyces galbus
33899, Streptomyces galilaeus
33900, Streptomyces murinus
33902, Streptomyces roseofulvus
33904, Streptomyces mashuensis
33905, Bifidobacterium thermophilum
33907, Pseudonocardia alni
33909, Pseudonocardia saturnea
33914, Saccharopolyspora gregorii
33917, Microbacterium barkeri
33918, Microbacterium maritypicum
33919, Saccharothrix coeruleofusca
33920, Saccharothrix longispora
33922, Mycoplasmopsis agassizii
33923, Mycoplasmopsis felis
33932, Sutcliffiella cohnii
33935, Lysinibacillus macroides
33936, Aeribacillus pallidus
33938, Geobacillus thermocatenulatus
33940, Geobacillus thermodenitrificans
33941, Geobacillus thermoleovorans
33945, Enterococcus avium
33946, Kurthia gibsonii
33953, Clostridium aminobutyricum
33959, Lactobacillus johnsonii
33962, Lentilactobacillus kefiri
33964, Leuconostoc citreum
33968, Leuconostoc pseudomesenteroides
33970, Melissococcus plutonius
33977, Caryophanon latum
33978, Caryophanon tenue
33984, Luteococcus japonicus
33995, Komagataeibacter europaeus
34002, Paracoccus alcaliphilus
34004, Paracoccus aminovorans
34006, Paracoccus thiocyanatus
34007, Paracoccus versutus
34015, Blastomonas natatoria
34017, Rhodobium orientis
34021, Candidatus Liberibacter asiaticus
34027, Aromatoleum tolulyticum
34032, Desulfobulbus rhabdoformis
34059, Faucicola atlantae
34060, Moraxella caviae
34061, Moraxella cuniculi
34062, Faucicola osloensis
34070, Pseudoduganella chitinolytica
34071, Telluria mixta
34086, Pedobacter antarcticus
34087, Sphingobacterium faecium
34095, Borreliella japonica
34097, Brevinema andersonii
34101, Sporosarcina limicola
34103, Sphaerotilus natans
34305, Lotus japonicus
34406, Colletotrichum destructivum
34475, Rhodofomes roseus
34506, Strongyloides ratti
34597, Ornithodoros turicata
34620, Dermacentor andersoni
34632, Rhipicephalus sanguineus
34638, Galendromus occidentalis
34720, Trachymyrmex septentrionalis
34773, Alosa sapidissima
34816, Morone saxatilis
34839, Chinchilla lanigera
34865, Capricornis sumatraensis
34880, Nyctereutes procyonoides
34884, Callorhinus ursinus
34886, Eumetopias jubatus
35005, Thamnophis elegans
35019, Thamnophis sirtalis
35523, Daphnia pulicaria
35525, Daphnia magna
35540, Pezoporus wallicus
35570, Stomoxys calcitrans
35619, Streptomyces griseoflavus
35620, Streptomyces hirsutus
35621, Streptomyces mobaraensis
35622, Thermostaphylospora chromogena
35623, Acholeplasma oculi
35658, Mastomys coucha
35700, Heliophilum fasciatum
35703, Citrobacter amalonaticus
35743, Halorubrum sodomense
35746, Haloferax gibbonsii
35752, Actinoplanes philippinensis
35754, Dactylosporangium aurantiacum
35755, Corynebacterium kutscheri
35756, Corynebacterium pilosum
35757, Corynebacterium cystitidis
35760, Bifidobacterium choerinum
35762, Planobispora rosea
35763, Acrocarpospora corrugata
35764, Streptosporangium nondiastaticum
35765, Streptosporangium pseudovulgare
35769, Metamycoplasma gateae
35773, Candidatus Phytoplasma luffae
35780, Candidatus Phytoplasma fraxini
35787, Limosilactobacillus pontis
35789, Rickettsia helvetica
35804, Rhodovulum adriaticum
35805, Rhodovulum euryhalinum
35811, Erythrobacter ramosus
35813, Roseococcus thiosulfatophilus
35814, Bordetella holmesii
35817, Helicobacter heilmannii
35818, Helicobacter pullorum
35835, Hydrogenobacter hydrogenophilus
35883, Ipomoea nil
35885, Ipomoea triloba
36035, Saccharomycodes ludwigii
36050, Fusarium poae
36100, Haliotis rubra
36176, Chiloscyllium plagiosum
36300, Pelecanus crispus
36329, Plasmodium falciparum 3D7
36646, Penicillium coprophilum
36651, Penicillium digitatum
36656, Penicillium crustosum
36723, Mustela erminea
36746, Pseudomonas cichorii
36805, Microbacterium aurum
36806, Microbacterium dextranolyticum
36807, Microbacterium laevaniformans
36808, Corynebacterium bovis
36811, Mycolicibacterium agri
36813, Mycolicibacterium pulveris
36814, Mycolicibacterium rhodesiae
36816, Streptomyces caelestis
36818, Streptomyces subrutilus
36821, Gordonia amarae
36822, Gordonia rubripertincta
